,STARTDATE,ELAPSED,score
64631,2019-04-19 08:42:00,0.038307666666666663,1.6885465387
64636,2019-04-19 08:47:00,0.277777,6.5494493404
64660,2019-04-19 09:11:00,0.038600166666666665,1.6920425797
64668,2019-04-19 09:19:00,0.13769816666666665,4.7532892655
64681,2019-04-19 09:32:00,0.08487583333333333,3.3594488907
64742,2019-04-19 10:33:00,0.11231316666666667,4.2080205819
64782,2019-04-19 11:13:00,0.1345535,4.6958313591
64895,2019-04-19 13:06:00,0.0529125,2.0881565013
64934,2019-04-19 13:45:00,0.08503583333333332,3.3644984604
64980,2019-04-19 14:31:00,0.062118,2.4341107506
64983,2019-04-19 14:34:00,0.041516333333333336,1.7109328446
64988,2019-04-19 14:39:00,0.038532666666666666,1.6917778576
65108,2019-04-19 16:39:00,0.09284216666666666,3.6574737483
65117,2019-04-19 16:48:00,0.092467,3.6498215501
65207,2019-04-19 18:18:00,0.13394366666666666,4.684427741
65768,2019-04-20 03:39:00,0.04166933333333333,1.7188648096
65931,2019-04-20 06:22:00,0.157761,5.1306623972
65949,2019-04-20 06:40:00,0.10340966666666666,3.9437414175
66683,2019-04-20 18:54:00,0.03823033333333333,1.6859286862
69029,2019-04-22 10:00:00,0.03591233333333333,1.5456848928
69360,2019-04-22 15:31:00,0.0669265,2.6815952783
69415,2019-04-22 16:26:00,0.10503266666666666,4.0090595468
69459,2019-04-22 17:10:00,0.03776,1.6616270215
69464,2019-04-22 17:15:00,0.07507883333333333,2.9898215201
69474,2019-04-22 17:25:00,0.0843235,3.3364597543
69533,2019-04-22 18:24:00,0.0390575,1.7116615766
69579,2019-04-22 19:10:00,0.1760575,5.3879287039
69581,2019-04-22 19:12:00,0.04762033333333333,1.9494805362
69588,2019-04-22 19:19:00,0.055820499999999995,2.1601595506
69623,2019-04-22 19:54:00,0.10155449999999999,3.895812424
70277,2019-04-23 06:48:00,0.03654633333333333,1.573844861
70344,2019-04-23 07:55:00,0.04885316666666667,1.9509907125
70382,2019-04-23 08:33:00,0.11448649999999999,4.2500042016
70384,2019-04-23 08:35:00,0.035867333333333334,1.5470633557
70390,2019-04-23 08:41:00,0.04550033333333333,1.8600536213
70437,2019-04-23 09:28:00,0.04781166666666667,1.9540712008
70438,2019-04-23 09:29:00,0.07364733333333333,2.9719223537
70591,2019-04-23 12:02:00,0.0386655,1.7126627412
70719,2019-04-23 14:10:00,0.037830333333333334,1.6635128643
70797,2019-04-23 15:28:00,0.051400833333333326,2.0481118702
70799,2019-04-23 15:30:00,0.0350515,1.540221859
71014,2019-04-23 19:05:00,0.114067,4.2408575937
71041,2019-04-23 19:32:00,0.12768183333333333,4.5625633619
71055,2019-04-23 19:46:00,0.10841033333333333,4.1066961395
71726,2019-04-24 06:57:00,0.038565666666666665,1.6919672858
71803,2019-04-24 08:14:00,0.04021566666666667,1.6999533082
71807,2019-04-24 08:18:00,0.037380166666666666,1.6489659568
71861,2019-04-24 09:12:00,0.09101933333333333,3.6169618955
71863,2019-04-24 09:14:00,0.03915916666666667,1.7137887672
72003,2019-04-24 11:34:00,0.08458983333333332,3.3474565333
72293,2019-04-24 16:24:00,0.1866985,5.5367923043
72318,2019-04-24 16:49:00,0.0611105,2.4017428278
72324,2019-04-24 16:55:00,0.03980033333333333,1.7180726296
72377,2019-04-24 17:48:00,0.05382533333333333,2.1198825696
72396,2019-04-24 18:07:00,0.07769866666666667,3.1149591152
72398,2019-04-24 18:09:00,0.106757,4.0693920492
72711,2019-04-24 23:22:00,0.07716583333333334,3.0892018244
72719,2019-04-24 23:30:00,0.05084483333333333,2.020598309
72721,2019-04-24 23:32:00,0.0635905,2.4871235623
72725,2019-04-24 23:36:00,0.03513583333333333,1.5376882656
73188,2019-04-25 07:19:00,0.04031833333333333,1.702101158
73267,2019-04-25 08:38:00,0.05181533333333333,2.0570122474
73416,2019-04-25 11:07:00,0.12573266666666666,4.5213794362
73655,2019-04-25 15:06:00,0.043534166666666665,1.7791385628
73661,2019-04-25 15:12:00,0.05764266666666666,2.2434201816
73687,2019-04-25 15:38:00,0.08014466666666667,3.1760215407
73754,2019-04-25 16:45:00,0.04350299999999999,1.7783313456
73795,2019-04-25 17:26:00,0.04326466666666667,1.7711877553
73801,2019-04-25 17:32:00,0.05350683333333333,2.0924926009
73841,2019-04-25 18:12:00,0.035965,1.5450996458
73852,2019-04-25 18:23:00,0.053647499999999994,2.0929536479
73863,2019-04-25 18:34:00,0.082218,3.2096730232
74602,2019-04-26 06:53:00,0.06118683333333333,2.4042575617
74604,2019-04-26 06:55:00,0.045608166666666665,1.8701029715
74732,2019-04-26 09:03:00,0.43295966666666663,7.3927752631
74907,2019-04-26 11:58:00,0.06762533333333333,2.7091412176
74933,2019-04-26 12:24:00,0.04660216666666667,1.9398739957
74938,2019-04-26 12:29:00,0.038379333333333335,1.6892491719
74946,2019-04-26 12:37:00,0.113773,4.2352537134
74997,2019-04-26 13:28:00,0.0391995,1.7135559934
75044,2019-04-26 14:15:00,0.038399833333333334,1.6894098248
75178,2019-04-26 16:29:00,0.04951083333333333,1.9611281542
75399,2019-04-26 20:10:00,0.041162,1.713034169
75437,2019-04-26 20:48:00,0.562731,7.7245530088
75493,2019-04-26 21:44:00,0.053582000000000005,2.0927660569
77591,2019-04-28 08:42:00,0.09160950000000001,3.6301414891
78530,2019-04-29 00:21:00,0.044504166666666664,1.8556295728
78594,2019-04-29 01:25:00,0.0431345,1.7672920623
78786,2019-04-29 04:37:00,0.08151833333333333,3.2021959436
78805,2019-04-29 04:56:00,0.06732533333333333,2.6985866011
78906,2019-04-29 06:37:00,0.0357175,1.5464508729
78914,2019-04-29 06:45:00,0.18456966666666663,5.5068133984
78963,2019-04-29 07:34:00,0.03993133333333333,1.7042688992
79000,2019-04-29 08:11:00,0.035533166666666664,1.5475715363
79015,2019-04-29 08:26:00,0.0422215,1.7292231312
79018,2019-04-29 08:29:00,0.0404145,1.7039010579
79042,2019-04-29 08:53:00,0.06508116666666666,2.5863767576
79047,2019-04-29 08:58:00,0.0428325,1.7531820754
79183,2019-04-29 11:14:00,0.04108933333333333,1.709059793
79271,2019-04-29 12:42:00,0.034783,1.5341957375
79308,2019-04-29 13:19:00,0.037282,1.6490469814
79320,2019-04-29 13:31:00,0.042969333333333325,1.7588985884
79347,2019-04-29 13:58:00,0.041789,1.7200252766
79455,2019-04-29 15:46:00,0.053255500000000004,2.0909965058
79466,2019-04-29 15:57:00,0.04144133333333333,1.7097675334
79687,2019-04-29 19:38:00,0.23877333333333334,6.1869049713
79700,2019-04-29 19:51:00,0.039917666666666664,1.7121718316
79703,2019-04-29 19:54:00,0.03866466666666667,1.7126674364
79710,2019-04-29 20:01:00,0.040910499999999995,1.7108140614
79713,2019-04-29 20:04:00,0.04645,1.9402669664
79783,2019-04-29 21:14:00,0.035187,1.5377406436
79784,2019-04-29 21:15:00,0.07670916666666666,3.0477573952
79794,2019-04-29 21:25:00,0.04782416666666666,1.9543495715
79798,2019-04-29 21:29:00,0.037407166666666665,1.6494265186
80228,2019-04-30 04:39:00,0.038080666666666665,1.6749715831
80419,2019-04-30 07:50:00,0.06135566666666667,2.4097000915
80425,2019-04-30 07:56:00,0.06538316666666666,2.6012144486
80851,2019-04-30 15:02:00,0.08240416666666667,3.2142018716
80853,2019-04-30 15:04:00,0.06674566666666666,2.6759729961
80854,2019-04-30 15:05:00,0.0793545,3.1579731886
80962,2019-04-30 16:53:00,0.0453955,1.8581183646
81183,2019-04-30 20:34:00,0.0425805,1.7342383177
81186,2019-04-30 20:37:00,0.06592716666666666,2.6190655266
81194,2019-04-30 20:45:00,0.037937,1.668575271
81270,2019-04-30 22:01:00,0.047642166666666666,1.9498968596
82356,2019-05-01 16:07:00,0.07068999999999999,2.8345392513
82358,2019-05-01 16:09:00,0.056363333333333335,2.1787406619
82692,2019-05-01 21:43:00,0.0459855,1.8806083562
82693,2019-05-01 21:44:00,0.07393233333333334,2.9770901537
82695,2019-05-01 21:46:00,0.0450155,1.8426336353
82700,2019-05-01 21:51:00,0.09833316666666667,3.7993734237
82716,2019-05-01 22:07:00,0.03544066666666667,1.5320586429
83193,2019-05-02 06:04:00,0.036215,1.5513959034
83349,2019-05-02 08:40:00,0.20755616666666665,5.8461286197
83514,2019-05-02 11:25:00,0.05200183333333334,2.0605299915
83702,2019-05-02 14:33:00,0.08457283333333333,3.346887068
83705,2019-05-02 14:36:00,0.07092416666666666,2.8651828821
83706,2019-05-02 14:37:00,0.037834,1.6636059253
84715,2019-05-03 07:26:00,0.07918216666666666,3.1545236233
84815,2019-05-03 09:06:00,0.03815583333333333,1.6828595098
84939,2019-05-03 11:10:00,0.0353625,1.5368758056
84969,2019-05-03 11:40:00,0.0373265,1.6495095387
85055,2019-05-03 13:06:00,0.035144833333333333,1.5376512937
85098,2019-05-03 13:49:00,0.11799583333333333,4.3514454977
85123,2019-05-03 14:14:00,0.06450933333333334,2.5183231635
85131,2019-05-03 14:22:00,0.0531315,2.0899867956
85220,2019-05-03 15:51:00,1.0,8.2356026084
85472,2019-05-03 20:03:00,0.03502933333333333,1.5404509864
85473,2019-05-03 20:04:00,0.053409,2.0920120604
85474,2019-05-03 20:05:00,0.05925966666666666,2.3155573733
85540,2019-05-03 21:11:00,0.12650933333333333,4.5379982062
85543,2019-05-03 21:14:00,0.035077,1.5397982336
85555,2019-05-03 21:26:00,0.08920833333333333,3.5302568221
85582,2019-05-03 21:53:00,0.04734066666666666,1.9416019491
87250,2019-05-05 01:41:00,0.035879499999999995,1.5465013936
87825,2019-05-05 11:16:00,0.036113,1.5501649539
87849,2019-05-05 11:40:00,0.040653833333333333,1.7068766631
88593,2019-05-06 00:04:00,0.05259666666666666,2.0726837979
88628,2019-05-06 00:39:00,0.04056016666666666,1.7059991297
88763,2019-05-06 02:54:00,0.047960666666666665,1.9545570911
88913,2019-05-06 05:24:00,0.041507833333333334,1.7107862255
88917,2019-05-06 05:28:00,0.05316133333333333,2.090227144
88950,2019-05-06 06:01:00,0.03485933333333333,1.5333013334
88952,2019-05-06 06:03:00,0.08359549999999999,3.291054284
88969,2019-05-06 06:20:00,0.040689333333333334,1.7071881975
88978,2019-05-06 06:29:00,0.042973166666666666,1.7590415252
88979,2019-05-06 06:30:00,0.035013999999999997,1.5383989106
88994,2019-05-06 06:45:00,0.04465333333333334,1.8550410468
89009,2019-05-06 07:00:00,0.04464116666666666,1.8551119866
89015,2019-05-06 07:06:00,0.057848833333333335,2.2518769925
89016,2019-05-06 07:07:00,0.05023133333333333,1.9915187132
89017,2019-05-06 07:08:00,0.05020666666666666,1.9918268991
89018,2019-05-06 07:09:00,0.041014999999999996,1.7074223956
89020,2019-05-06 07:11:00,0.07643733333333333,3.0354149782
89022,2019-05-06 07:13:00,0.038808666666666665,1.7137341669
89023,2019-05-06 07:14:00,0.04830183333333333,1.9517142077
89027,2019-05-06 07:18:00,0.041278499999999996,1.7190227172
89029,2019-05-06 07:20:00,0.037239666666666664,1.6486662659
89034,2019-05-06 07:25:00,0.05028116666666667,1.9962604243
89037,2019-05-06 07:28:00,0.04379433333333334,1.7831643113
89039,2019-05-06 07:30:00,0.0672765,2.6969223284
89041,2019-05-06 07:32:00,0.05301366666666667,2.0890653192
89044,2019-05-06 07:35:00,0.038973,1.7133082325
89046,2019-05-06 07:37:00,0.035201833333333335,1.5392335353
89047,2019-05-06 07:38:00,0.09054683333333333,3.6062955521
89052,2019-05-06 07:43:00,0.03550416666666666,1.5473955378
89061,2019-05-06 07:52:00,0.035556166666666666,1.5475856232
89062,2019-05-06 07:53:00,0.040022,1.7030382656
89063,2019-05-06 07:54:00,0.05863483333333334,2.2911355383
89064,2019-05-06 07:55:00,0.041987,1.7205421305
89072,2019-05-06 08:03:00,0.09460049999999999,3.6972394727
89077,2019-05-06 08:08:00,0.05673916666666667,2.191813129
89083,2019-05-06 08:14:00,0.04079933333333333,1.7047807166
89084,2019-05-06 08:15:00,0.03702633333333333,1.6007246078
89086,2019-05-06 08:17:00,0.04811733333333333,1.95327993
89091,2019-05-06 08:22:00,0.04675883333333333,1.9402005592
89116,2019-05-06 08:47:00,0.03847883333333333,1.689968689
89119,2019-05-06 08:50:00,0.03761716666666667,1.6588138542
89132,2019-05-06 09:03:00,0.08433583333333333,3.3368960058
89145,2019-05-06 09:16:00,0.037797833333333336,1.6626657758
89163,2019-05-06 09:34:00,0.04326616666666666,1.7712383765
89184,2019-05-06 09:55:00,0.036589166666666666,1.5886004185
89289,2019-05-06 11:40:00,0.042285,1.7296722022
89305,2019-05-06 11:56:00,0.035449666666666664,1.5325569514
89308,2019-05-06 11:59:00,0.0696125,2.8024986423
89313,2019-05-06 12:04:00,0.05417983333333333,2.1247492838
89428,2019-05-06 13:59:00,0.04447616666666667,1.8556252168
89430,2019-05-06 14:01:00,0.0382645,1.6868775681
89488,2019-05-06 14:59:00,0.06427016666666666,2.5088031348
89548,2019-05-06 15:59:00,0.20626999999999998,5.7975224518
89572,2019-05-06 16:23:00,0.111975,4.1987818701
89658,2019-05-06 17:49:00,0.06877316666666666,2.783226643
89685,2019-05-06 18:16:00,0.06935266666666666,2.7944802463
89718,2019-05-06 18:49:00,0.08393833333333332,3.3052675389
89744,2019-05-06 19:15:00,0.0388385,1.7137046953
89806,2019-05-06 20:17:00,0.12115383333333334,4.4185520363
89808,2019-05-06 20:19:00,0.0471355,1.9396441017
89811,2019-05-06 20:22:00,0.0498465,1.9724115307
89860,2019-05-06 21:11:00,0.039381,1.7185411968
89864,2019-05-06 21:15:00,0.044282833333333334,1.7989690622
90093,2019-05-07 01:04:00,0.04046966666666667,1.7047931691
90291,2019-05-07 04:22:00,0.04785933333333333,1.9551074951
90431,2019-05-07 06:42:00,0.0348485,1.5334290169
90588,2019-05-07 09:19:00,0.09445283333333333,3.6940188992
90951,2019-05-07 15:22:00,0.10055066666666666,3.8734999566
91224,2019-05-07 19:55:00,0.040641166666666666,1.7067689866
91228,2019-05-07 19:59:00,0.06568866666666666,2.6120198433
91275,2019-05-07 20:46:00,0.06991383333333333,2.811618038
92181,2019-05-08 11:52:00,0.05267366666666666,2.0736321273
92470,2019-05-08 16:41:00,0.12018449999999999,4.3977671524
92474,2019-05-08 16:45:00,0.03793166666666667,1.6683401613
92490,2019-05-08 17:01:00,0.09278116666666666,3.6560388639
92499,2019-05-08 17:10:00,0.039212333333333335,1.7134826772
92564,2019-05-08 18:15:00,0.034820666666666666,1.5337490296
92571,2019-05-08 18:22:00,0.036755666666666666,1.5951319769
92761,2019-05-08 21:32:00,0.147165,4.9447297511
93363,2019-05-09 07:34:00,0.034528666666666666,1.5067666855
93632,2019-05-09 12:03:00,0.059875,2.3385335822
93674,2019-05-09 12:45:00,0.03719533333333333,1.6474532192
93710,2019-05-09 13:21:00,0.037443833333333336,1.6434381134
93737,2019-05-09 13:48:00,0.05117183333333333,2.0277333363
93748,2019-05-09 13:59:00,0.035908499999999996,1.5457498958
93886,2019-05-09 16:17:00,0.057766,2.2482155202
98989,2019-05-13 05:20:00,0.11225783333333333,4.2069678137
99002,2019-05-13 05:33:00,0.038573666666666666,1.6919963059
99009,2019-05-13 05:40:00,0.035285,1.5395448399
99019,2019-05-13 05:50:00,0.12955983333333335,4.6006524062
99055,2019-05-13 06:26:00,0.041917166666666665,1.7221759201
99061,2019-05-13 06:32:00,0.03458016666666666,1.5083215176
99062,2019-05-13 06:33:00,0.04014033333333333,1.6997428528
99065,2019-05-13 06:36:00,0.043068833333333334,1.7656329249
99084,2019-05-13 06:55:00,0.03963616666666667,1.7174755956
99085,2019-05-13 06:56:00,0.05168266666666667,2.054348807
99097,2019-05-13 07:08:00,0.050225,1.9912808958
99098,2019-05-13 07:09:00,0.07833016666666666,3.1304539764
99099,2019-05-13 07:10:00,0.0706005,2.8317263403
99100,2019-05-13 07:11:00,0.053413166666666664,2.0920352844
99104,2019-05-13 07:15:00,0.03700666666666667,1.6003852461
99109,2019-05-13 07:20:00,0.042062333333333334,1.7290858952
99111,2019-05-13 07:22:00,0.12207383333333333,4.4391905758
99117,2019-05-13 07:28:00,0.038517333333333334,1.6916530005
99118,2019-05-13 07:29:00,0.08601500000000001,3.3933552049
99121,2019-05-13 07:32:00,0.04778783333333333,1.9535266811
99126,2019-05-13 07:37:00,0.0371885,1.6242167531
99131,2019-05-13 07:42:00,0.105954,4.0508406806
99134,2019-05-13 07:45:00,0.05096849999999999,2.0229871491
99155,2019-05-13 08:06:00,0.04332783333333333,1.7732565562
99223,2019-05-13 09:14:00,0.0453185,1.8568319077
99225,2019-05-13 09:16:00,0.03590466666666667,1.5458118723
99228,2019-05-13 09:19:00,0.03509166666666667,1.5377932799
99249,2019-05-13 09:40:00,0.046976,1.9403739055
99260,2019-05-13 09:51:00,0.04472883333333333,1.8553772277
99262,2019-05-13 09:53:00,0.05495066666666667,2.1465693944
99263,2019-05-13 09:54:00,0.051021,2.0240724784
99346,2019-05-13 11:17:00,0.059381333333333335,2.320290911
99377,2019-05-13 11:48:00,0.0606615,2.3873292884
99379,2019-05-13 11:50:00,0.04266,1.7433672215
99391,2019-05-13 12:02:00,0.10524566666666667,4.0149452143
99392,2019-05-13 12:03:00,0.14722866666666665,4.9457934037
99396,2019-05-13 12:07:00,0.03934766666666667,1.7185481894
99496,2019-05-13 13:47:00,0.035207666666666665,1.5233199327
99499,2019-05-13 13:50:00,0.09579933333333333,3.7232060144
99553,2019-05-13 14:44:00,0.08391233333333332,3.3042462554
99560,2019-05-13 14:51:00,0.03885266666666667,1.713683639
99601,2019-05-13 15:32:00,0.03789566666666667,1.6666278202
99831,2019-05-13 19:22:00,0.06637333333333333,2.6626940626
99846,2019-05-13 19:37:00,0.04078816666666667,1.7047714202
100191,2019-05-14 01:22:00,0.0390845,1.7117800045
100455,2019-05-14 05:46:00,0.037721333333333336,1.6605017691
101190,2019-05-14 18:01:00,0.043625,1.7775208706
101256,2019-05-14 19:07:00,0.06783683333333333,2.7170208439
102488,2019-05-15 15:39:00,0.03631366666666667,1.5544423101
102886,2019-05-15 22:17:00,0.04636966666666667,1.9395057331
102929,2019-05-15 23:00:00,0.05867616666666667,2.2926151759
102972,2019-05-15 23:43:00,0.03900183333333333,1.7111443925
103216,2019-05-16 03:47:00,0.039012333333333336,1.7112355123
103384,2019-05-16 06:35:00,0.046738499999999995,1.9402205786
103390,2019-05-16 06:41:00,0.10961566666666665,4.1380086794
103572,2019-05-16 09:43:00,0.044886666666666665,1.8393972245
103603,2019-05-16 10:14:00,0.21074783333333333,5.882552416
103612,2019-05-16 10:23:00,0.048812666666666664,1.9520981911
103795,2019-05-16 13:26:00,0.0499495,1.9767315168
103961,2019-05-16 16:12:00,0.2910298333333333,6.6564039016
103962,2019-05-16 16:13:00,0.28550733333333334,6.6132500098
103974,2019-05-16 16:25:00,0.06397966666666666,2.4992450887
104306,2019-05-16 21:57:00,0.10369816666666666,3.9509153255
104842,2019-05-17 06:53:00,0.06877299999999999,2.7832217199
104905,2019-05-17 07:56:00,0.03761783333333333,1.6588163568
104995,2019-05-17 09:26:00,0.35977266666666663,7.0866440163
104996,2019-05-17 09:27:00,0.08268033333333333,3.2208856489
105106,2019-05-17 11:17:00,0.03974933333333333,1.717650849
105118,2019-05-17 11:29:00,0.05841083333333333,2.2823998975
105149,2019-05-17 12:00:00,0.03880083333333333,1.7137533477
105215,2019-05-17 13:06:00,0.050798,2.0142155752
105225,2019-05-17 13:16:00,0.06242933333333334,2.4445901545
105295,2019-05-17 14:26:00,0.05916233333333333,2.3116420229
105296,2019-05-17 14:27:00,0.0751845,2.9922777079
105297,2019-05-17 14:28:00,0.09283416666666666,3.6572857495
105298,2019-05-17 14:29:00,0.0669775,2.6833823267
105299,2019-05-17 14:30:00,0.06879299999999999,2.7838217482
105303,2019-05-17 14:34:00,0.038549,1.6918853971
105360,2019-05-17 15:31:00,0.09128399999999999,3.622940571
105463,2019-05-17 17:14:00,0.12120199999999999,4.4196431098
105472,2019-05-17 17:23:00,0.04623783333333333,1.9379993164
105986,2019-05-18 01:57:00,0.45839949999999996,7.4705013373
106129,2019-05-18 04:20:00,1.0,8.2356026084
106188,2019-05-18 05:19:00,0.25743816666666663,6.3777502926
108116,2019-05-19 13:27:00,0.08736666666666668,3.433529256
109177,2019-05-20 07:08:00,0.0462065,1.9344489856
109178,2019-05-20 07:09:00,0.09146083333333332,3.6268737102
109179,2019-05-20 07:10:00,0.041229166666666664,1.7169268422
109181,2019-05-20 07:12:00,0.05278883333333333,2.0750511191
109182,2019-05-20 07:13:00,0.04444283333333333,1.8555785703
109193,2019-05-20 07:24:00,0.0351825,1.5377261606
109213,2019-05-20 07:44:00,0.03552833333333333,1.5475555493
109284,2019-05-20 08:55:00,0.035673166666666666,1.547069856
109288,2019-05-20 08:59:00,0.03885633333333333,1.7136766082
109689,2019-05-20 15:40:00,0.11611083333333333,4.2904107965
109758,2019-05-20 16:49:00,0.04120066666666666,1.7142796128
109832,2019-05-20 18:03:00,0.0424205,1.7296783796
109838,2019-05-20 18:09:00,0.05799083333333333,2.2582094323
109908,2019-05-20 19:19:00,0.09169899999999999,3.6320911662
110018,2019-05-20 21:09:00,0.0470785,1.9390667428
110023,2019-05-20 21:14:00,0.034561,1.5067944922
110061,2019-05-20 21:52:00,0.0356905,1.5468484278
110062,2019-05-20 21:53:00,0.0591955,2.3129913176
110098,2019-05-20 22:29:00,0.11545833333333333,4.276399766
110517,2019-05-21 05:28:00,0.036361,1.5551035359
110780,2019-05-21 09:51:00,0.037455166666666664,1.6434736411
