Combined_frozenset,antecedent support,consequent support,support,confidence,lift,leverage,conviction
"frozenset({'HPMS.MICR', '6_or_more', '_Program Manager', 'CN-SHA02'})",0.06804488627805393,0.06804488627805393,0.0077571923482452195,0.411685506234219,9.799504281366938,0.006394126754211936,inf
"frozenset({'AT-GRK01-s1', '_PMO+RM', '6_or_more', 'HPMS.STI'})",0.0933499020936888,0.0933499020936888,0.02033438770899232,0.38341775516417353,4.456972654970187,0.015131316200369808,2.216924226439806
"frozenset({'4_to_6', '_Program Manager', 'T&O.TO-PT', 'IN-BLR01-s1'})",0.122910076818798,0.12291007681879801,0.006175628859768037,0.3079743037948926,2.4619915999578286,0.0036495238187718372,2.365500818103366
"frozenset({'4_to_6', 'US-AUS01', '_PM+RM', 'T&O.TO-PT'})",0.0586025756891098,0.058602575689109815,0.002184063865039915,0.13919628663311587,2.37674134185398,0.0012611193207345956,1.1120720014874972
"frozenset({'4_to_6', 'T&O.TO-FO', 'US-AUS02', '_PMO+RM'})",0.061298137269669116,0.061298137269669116,0.004594065371290856,0.49606055130282717,32.44613157462427,0.00390539627842351,inf
"frozenset({'4_to_6', '_Program Manager', 'T&O.TO-PT', 'IN-NDA02'})",0.06650097906311192,0.06650097906311192,0.0010543756589847869,0.337680318871679,4.894637374302314,0.000834558083919935,4.004027388626503
"frozenset({'4_to_6', '_Program Manager', 'MX-GDL01', 'T&O.TO-PT'})",0.08839182607822464,0.08839182607822461,0.018376261485163425,0.49854487487447535,7.684185165563652,0.014969064493079326,inf
"frozenset({'4_to_6', 'T&O.SSC-GTI', '_PMO+RM', 'NL-HTC01-s1'})",0.07475397901290355,0.07475397901290355,0.0046693779183612,0.26439150794536903,5.242883305794814,0.0035193273050171323,1.4643544463863825
"frozenset({'4_to_6', '_PMO+RM', 'NL-HTC01-s1', 'T&O.TO-PT'})",0.06636918210573882,0.06636918210573882,0.01694532309082693,0.34918797208686225,5.595962745813246,0.013735254809492833,1.5330401162419125
"frozenset({'4_to_6', '_Program Manager', 'NL-HTC01-s1', 'T&O.TO-PT'})",0.06645390872119294,0.06645390872119296,0.0072300045187528245,0.20009110624919604,2.9279636928301738,0.004604544353872003,1.247475842795204
"frozenset({'4_to_6', '_Program Manager', 'T&O.SSC-GTI', 'NL-NYM01-s1'})",0.07116408093588393,0.0711640809358839,0.007531254707034193,0.3608524102090584,7.260864271574231,0.006186440598494294,3.3393547566370123
"frozenset({'4_to_6', 'T&O.TO-FO', '_PMO+RM', 'US-CHD01'})",0.09422541045338152,0.09422541045338152,0.0015815634884771802,0.26570388186746513,2.6474138167137893,0.0009657268695361396,inf
"frozenset({'4_to_6', 'T&O.TO-FO', '_PMO+RM', 'NL-NYM01-s1'})",0.08192122307576442,0.08192122307576442,0.0046693779183612,0.2523648899325153,3.9078446706043546,0.003290339084032596,1.9653128582578487
"frozenset({'4_to_6', 'The Support IT.A Support PMO', '_Core Team Support User', 'NXP-REMOTE'})",0.03185720741075463,0.03185720741075462,0.02560626600391625,0.8340403276025977,26.180686432776543,0.024628203996427015,inf
"frozenset({'4_to_6', 'RU-MOW02', '_PM+RM', 'T&O.TO-PT'})",0.03934139177586986,0.039341391775869865,0.001205000753125471,0.26150219575440153,7.6210913764135135,0.0010398412108850918,inf
"frozenset({'4_to_6', '_Program Manager', 'RU-MOW02', 'T&O.TO-PT'})",0.07867148666967916,0.07867148666967916,0.006100316312697696,0.366060481756042,6.129555125193056,0.004797385426065846,inf
"frozenset({'4_to_6', 'SG-SGP01-s4', '_Program Manager', 'T&O.SSC-GTI'})",0.05253677762715267,0.05253677762715269,0.002033438770899232,0.41747882232723726,28.515881755525132,0.0017548301804348266,inf
"frozenset({'4_to_6', '_PMO+RM', 'US-AUS01', 'T&O.SSC-GTI'})",0.08383541698046897,0.08383541698046892,0.0030878144298840185,0.1960041832340592,2.5083390375732275,0.0017880263872295512,1.3002493048199313
"frozenset({'4_to_6', 'T&O.TO-FO', 'US-AUS01', '_PMO+RM'})",0.15898478686549178,0.15898478686549178,0.0016568760355475222,0.4193937538034234,2.6357495918190756,0.0010282476842838131,inf
"frozenset({'4_to_6', '_PMO+RM', 'NL-NYM01-s1', 'T&O.TO-PT'})",0.19325199578249735,0.19325199578249735,0.006778129236330773,0.3969023263487873,2.05380712753671,0.003477853789112753,1.8927438544841633
"frozenset({'HPMS.SIP', 'CN-SHA01-s1', '_PM+RM'})",0.04329216247426821,0.04329216247426821,0.003840939900587438,0.3687562834368933,13.413942618077607,0.003391764480524588,2.251278209529923
"frozenset({'HPMS.MICR', '_PM+RM', 'CN-BJS01'})",0.047045237736606925,0.04704523773660691,0.0010543756589847869,0.465550541358381,38.65372817220852,0.0009431103229630561,inf
"frozenset({'6_or_more', 'US-AUS01', '_Resource', 'T&O.TO-PT'})",0.03689059597328915,0.03689059597328915,0.0010543756589847869,0.21055343781075883,6.198496352449624,0.0008805247531132797,1.5314135526285717
"frozenset({'4_to_6', 'HPMS.STI', 'CN-SHA01-s1'})",0.13262539539087212,0.13262539539087212,0.00391625244765778,0.3246313102665911,2.447731140102099,0.0023163004008433467,1.5171362156491355
"frozenset({'4_to_6', 'HPMS.SIP', 'CN-SHA01-s1'})",0.028204548877843048,0.028204548877843048,0.0021840638650399155,0.14473190226916513,5.066442793464022,0.0016996881386720092,1.1618761694987128
"frozenset({'4_to_6', '_Program Manager', 'CN-CDU01'})",0.1764572977858111,0.1764572977858111,0.0039915649947281215,0.4875404880155474,2.7629375159498246,0.0025468833934665282,9.458072906230578
"frozenset({'4_to_6', 'HPMS.RPS', 'CN-CDU01'})",0.033438770899231814,0.033438770899231814,0.004142190088868805,0.380459230456626,10.939586717929513,0.0037438611312409667,inf
"frozenset({'4_to_6', '_PMO+RM', 'BE-LEU01-s1'})",0.16420018075011295,0.16420018075011295,0.008435005271878295,0.3552464549288839,2.19969840415315,0.004569551074827684,1.6239713160248324
"frozenset({'4_to_6', 'HPMS.SIP', 'BE-LEU01-s1'})",0.028505799066124417,0.028505799066124417,0.011146256966410605,0.5803795633047674,20.52658161659911,0.010600521763148064,inf
"frozenset({'4_to_6', 'AT-GRK01-s1', 'HPMS.STI'})",0.16668549480343425,0.16668549480343423,0.08510317818948637,0.5712669198744894,3.4403902579743395,0.06030733599566988,2.5021625016057336
"frozenset({'4_to_6', 'HPMS.STI', '<No Rights>'})",0.11409850881156801,0.11409850881156801,0.010393131495707185,0.31384491424871136,2.733972518652468,0.0065880328351361275,1.5665793412714855
"frozenset({'4_to_6', 'HPMS.CBS', '<No Rights>'})",0.022348998343123965,0.022348998343123965,0.0012050007531254707,0.05813247473302479,2.6035396997674822,0.0007388179017935731,1.038217824268045
"frozenset({'4_to_6', 'AT-GRK01-s1', '<No Rights>'})",0.0720929356830848,0.07209293568308481,0.009715318572074107,0.30915713295752684,4.243728782730901,0.0074113632351484144,1.5737141117573143
"frozenset({'_PM+RM', 'US-SJO01-s1'})",0.0862328663955415,0.0862328663955415,0.001882813676758548,0.2659920457924472,3.0845785013380906,0.001272417904389071,1.3710965606992498
"frozenset({'_PM+RM', 'US-SAN03'})",0.08525380328362704,0.08525380328362704,0.0012050007531254707,0.3672046062768632,4.3071932527775525,0.0009252360241227938,2.026533158429585
"frozenset({'_PMO+RM', 'US-AUS02'})",0.19283777677361047,0.19283777677361047,0.00783250489531556,0.5056049213943951,2.6219184324447484,0.004845186602575111,33.17374255031356
"frozenset({'_Resource Manager', 'US-AUS01'})",0.05859316162072601,0.05859316162072601,0.0032384395240247026,0.12717299161024714,2.170440851672059,0.0017463742039631666,1.086077990706888
"frozenset({'The Support IT.A Support PMO', '_Core Team Support User'})",0.037919867449917155,0.037919867449917155,0.03758096098810062,0.9911417322834646,26.137795275590555,0.036143159498271196,inf
"frozenset({'_PMO+RM', 'TW-KHH01-s1'})",0.190088868805543,0.190088868805543,0.0021840638650399155,0.4560157496012759,2.3989608253588512,0.001273643052014255,3.820267625786372
"frozenset({'_Resource Manager', 'T&O.TO-PT'})",0.09078927549329718,0.09078927549329718,0.006552191595119747,0.24500086433653995,2.698566135761574,0.00412416453723531,1.2711535666104656
"frozenset({'T&O.SSC-GTI', 'NL-HTC01-s1'})",0.050120500075312546,0.050120500075312546,0.007531254707034192,0.17745247046902912,3.540516758659307,0.00540409214280838,1.1610675795242114
"frozenset({'NL-HTC01-s1', 'T&O.TO-PT'})",0.1183913239945775,0.1183913239945775,0.03953908721192951,0.4018271865572666,3.394059404012332,0.027889589514515062,1.5711104903772708
"frozenset({'NL-NYM01-s1', 'T&O.SSC-GTI'})",0.0675553547220967,0.0675553547220967,0.009941256213285133,0.21047916166706662,3.1156547476201903,0.006750512366946416,1.1998172197725285
"frozenset({'T&O.TO-FO', 'NL-NYM01-s1'})",0.06266003916252448,0.06266003916252448,0.008435005271878295,0.24395313829439097,3.8932809738857257,0.006268450808314968,1.287903457968592
"frozenset({'_Resource', 'NL-NYM01-s1'})",0.061568007230004516,0.061568007230004516,0.00429281518300949,0.1363720170679029,2.214981825844177,0.00235473373560375,1.0944512390513295
"frozenset({'The Support IT.A Support PMO', 'NXP-REMOTE'})",0.03825877391173369,0.03825877391173369,0.03825877391173369,1.0,26.137795275590552,0.03679504013050454,inf
"frozenset({'4_to_6', 'HPMS.MICR', 'CN-SHA02'})",0.0444720590450369,0.0444720590450369,0.007531254707034192,0.41585908470248856,9.236275436516156,0.006713440307325106,23.67266911680936
"frozenset({'_Core Team Support User', 'NXP-REMOTE'})",0.037919867449917155,0.037919867449917155,0.03758096098810062,0.9911417322834646,26.137795275590555,0.036143159498271196,inf
"frozenset({'_Program Manager', 'RU-MOW02'})",0.1830848019280012,0.1830848019280012,0.014761259225787016,0.4454041603685309,2.432775171276575,0.008693596500488324,2.6620649936243304
"frozenset({'SG-SGP01-s4', 'T&O.SSC-GTI'})",0.01728422955264347,0.01728422955264347,0.0039915649947281215,0.5561728395061728,32.17805212620027,0.0038675187976782363,26.749401778745316
"frozenset({'SG-SGP01-s4', '_Program Manager'})",0.17641964151227593,0.17641964151227593,0.0039915649947281215,0.4964630469381063,2.8141030255044504,0.0025731503316712844,18.086876625808298
"frozenset({'_Resource', 'T&O.SSC-QAL'})",0.010543756589847868,0.010543756589847868,0.0015815634884771804,0.351506456241033,33.337876614060264,0.0015341230498797757,1.8287316980855164
"frozenset({'T&O.TO-FO', 'US-AUS02'})",0.014309383943364964,0.014309383943364964,0.007907817442385901,0.6909090909090909,48.28363636363636,0.007744039027213728,inf
"frozenset({'T&O.TO-FO', '_PMO+RM'})",0.19923934327458953,0.19923934327458953,0.02033438770899232,0.5178229665071771,2.598999565028273,0.012510458847053048,17.628887665099665
"frozenset({'RU-MOW02', 'T&O.TO-PT'})",0.09222021388763368,0.09222021388763368,0.017397198373248983,0.5520739404869252,5.986474301172228,0.014491114174433932,inf
"frozenset({'4_to_6', '_Program Manager', 'CN-SHA02'})",0.13947883717427323,0.13947883717427323,0.006778129236330773,0.3390648041511541,2.3833097232967164,0.003919306808751121,2.3479102265298017
"frozenset({'4_to_6', 'CN-TNJ03', 'HPMS.MICR'})",0.045093387558367226,0.045093387558367226,0.005723753577345986,0.3457354269607043,7.288914258733629,0.00487864844708795,4.505062558268974
"frozenset({'4_to_6', 'CN-TNJ03', '_Program Manager'})",0.17743636089772555,0.17743636089772555,0.005723753577345986,0.4773413736200751,2.6902116973375882,0.00359613158276073,5.78018494645203
"frozenset({'4_to_6', 'GB-EKB02', 'HPMS.Kechichian, Kevork - NXF53803'})",0.014836571772857358,0.014836571772857358,0.00195812622382889,0.15772954382028676,10.754271057282756,0.0017743540800512821,1.1755505737647485
"frozenset({'4_to_6', 'GB-EKB02', '_PM+RM'})",0.07184816990510619,0.07184816990510619,0.005949691218557012,0.34626494378706063,4.940950042977676,0.004731670435924087,1.830309263774521
"frozenset({'4_to_6', 'HPMS.AAA', 'NL-NYM01-s1'})",0.08197770748606717,0.08197770748606717,0.0125771953607471,0.16607965778981337,2.025912444770916,0.006369032025154731,1.1026924772388775
"frozenset({'4_to_6', 'HPMS.AAA', 'US-CHD01'})",0.07352387407742131,0.0735238740774213,0.012727820454887784,0.18079198950125366,2.4674847270939857,0.007540760945088861,1.1323866886332783
"frozenset({'4_to_6', 'HPMS.AAA', '_Resource'})",0.05305768941105588,0.05305768941105588,0.0021840638650399155,0.114272210662908,2.153735150010067,0.001169981950172293,1.0756219462403358
"frozenset({'4_to_6', 'HPMS.AMP', 'IN-NDA02'})",0.008472661545413466,0.008472661545413466,0.001882813676758548,0.2802978108378183,32.960387209659146,0.0018255522052305591,1.4380212882571834
"frozenset({'4_to_6', 'GB-EKB02', 'HPMS.CBS'})",0.01732188582617864,0.01732188582617864,0.004368127730079831,0.32673014868955935,18.92654937291764,0.0041370427672491085,1.5486100498510404
"frozenset({'4_to_6', 'HPMS.AMP', 'US-AUS01'})",0.04522518451574032,0.04522518451574032,0.0012803133001958126,0.12871746497571881,2.7462446284456554,0.000793430558780076,1.1173624517214864
"frozenset({'4_to_6', 'HPMS.CBS', 'NL-HTC01-s1'})",0.041177135110709445,0.041177135110709445,0.005723753577345986,0.17046234770025986,4.152115181566507,0.004343868672705238,1.1634537785760721
"frozenset({'4_to_6', 'HPMS.CBS', '_PM+RM'})",0.07971833107395693,0.07971833107395691,0.013255008284380178,0.32579746950154104,4.142215192450741,0.010038610073649295,1.5417586608011224
"frozenset({'4_to_6', 'HPMS.CBS', '_Resource'})",0.019882512426570267,0.019882512426570267,0.0010543756589847869,0.0607594363124215,3.0504639655612853,0.0007061614784046972,1.0440129389589168
"frozenset({'4_to_6', 'US-AUS01', 'HPMS.DN'})",0.04714565446603404,0.04714565446603404,0.008359692724807953,0.47346418545599467,10.14570614376773,0.007533061232583364,14.013413535221064
"frozenset({'4_to_6', '_PMO+RM', 'HPMS.DN'})",0.16305166440729021,0.16305166440729024,0.00783250489531556,0.4075371422470244,2.513723006104971,0.004713647720280466,3.0067862987228944
"frozenset({'4_to_6', 'HPMS.IDA', 'NL-HTC01-s1'})",0.04292815183009489,0.04292815183009489,0.0024853140533212833,0.09492137825235664,2.2111685270785815,0.0013613318588908544,1.0600538596375952
"frozenset({'4_to_6', 'HPMS.AMP', '_PM+RM'})",0.07030426269016418,0.07030426269016418,0.002786564241602651,0.27384855855316653,3.7515467674687226,0.0020221600391738684,1.633963175896459
"frozenset({'T&O.TO-PT', 'MY-KUL01'})",0.08721192950745595,0.08721192950745595,0.006853441783401115,0.4847996908411697,5.55886899394564,0.005620557577843214,6.348240827076942
"frozenset({'4_to_6', 'FR-TLS02', '_Resource'})",0.02715017321885826,0.02715017321885826,0.0013556258472661546,0.06923364997908374,2.572899920376694,0.0008271533143612419,1.0462665239906035
"frozenset({'4_to_6', 'HPMS.AAA', 'FR-TLS02'})",0.05857433348395843,0.058574333483958435,0.018150323843952404,0.37871314694978453,6.4377973335004395,0.015305315523044677,1.6929409804890487
"frozenset({'4_to_6', 'DE-DRS01-s1', 'HPMS.IDA'})",0.013857508660942913,0.013857508660942914,0.0015815634884771804,0.3817585561833498,26.730934846135384,0.0015216220065191013,inf
"frozenset({'4_to_6', 'DE-HBG02', 'HPMS.CBS'})",0.03852236782647989,0.03852236782647989,0.00391625244765778,0.11967360157938156,3.10487339792399,0.0026548183320472688,1.0945437711608963
"frozenset({'4_to_6', 'DE-HBG02', 'HPMS.IDA'})",0.038672992920620576,0.038672992920620576,0.002560626600391625,0.10034946143853961,2.5948201538090148,0.0015738042201843478,1.0714598365630716
"frozenset({'4_to_6', 'DE-HBG02', 'HPMS.OPS'})",0.034041271275794545,0.03404127127579455,0.00587437867148667,0.24877562320094868,7.282482171701881,0.005066359780799309,1.3358109234055122
"frozenset({'4_to_6', 'DE-HBG02', 'HPMS.SEN'})",0.03492619370387107,0.03492619370387107,0.006928754330471456,0.26861304127068625,7.685791027784756,0.006027198821789141,1.3705814250797772
"frozenset({'4_to_6', 'HPMS.STI', 'DE-MUC02'})",0.10660491037806899,0.10660491037806899,0.002786564241602651,0.33317648089498275,3.1315548158670206,0.0018966646512988232,1.8724876572235873
"frozenset({'4_to_6', 'FR-TLS02', 'HPMS.RPS'})",0.049480343425214644,0.049480343425214644,0.005723753577345986,0.1322248683124693,2.6674495199602273,0.003569098927290234,1.0979967729120157
"frozenset({'4_to_6', 'DE-MUC02', '_PM+RM'})",0.06938168398855249,0.06938168398855249,0.00195812622382889,0.23695445915097846,3.436849594663991,0.0013879958356778463,1.3305724680383653
"frozenset({'4_to_6', 'HPMS.OPS', 'FR-CFR02-s1'})",0.019054074408796508,0.019054074408796508,0.0014309383943364965,0.08046884515990979,4.221547630804828,0.001091887297036429,1.067244093131123
"frozenset({'4_to_6', 'HPMS.STI', 'FR-CFR02-s1'})",0.1152846814279259,0.1152846814279259,0.010543756589847868,0.2783403788733707,2.433029954357372,0.006203727847430823,1.3377588422740712
"frozenset({'4_to_6', '_PM+RM', 'FR-CFR02-s1'})",0.0780614550384094,0.0780614550384094,0.007380629612893508,0.20550686766565446,2.661344063806151,0.0045986596748852976,1.1932813842287402
"frozenset({'4_to_6', 'HPMS.MICR', 'FR-MGI01'})",0.043831902394939,0.043831902394939,0.0015062509414068383,0.089200937522713,2.030590938735009,0.0007644098744085286,1.0540633226138947
"frozenset({'4_to_6', 'HPMS.STI', 'FR-MGI01'})",0.10974920921825576,0.10974920921825576,0.004744690465431541,0.25859458529549184,2.3083070410448325,0.0026695342834988428,1.359685150262557
"frozenset({'4_to_6', '_PM+RM', 'FR-MGI01'})",0.07252598282873926,0.07252598282873926,0.004217502635939147,0.23595819785558986,3.198651254026153,0.0028904720745635735,1.3289959483678921
"frozenset({'4_to_6', 'HPMS.Kechichian, Kevork - NXF53803', 'FR-CFR02-s1'})",0.021049856906160565,0.02104985690616057,0.0039915649947281215,0.20036274842836094,9.523868870895619,0.003571597434368444,1.2281949144528639
"frozenset({'_Program Manager', 'MX-GDL01'})",0.1890344931465582,0.1890344931465582,0.02861876788672993,0.5294597323613804,2.8008630782049444,0.018400928925079753,14.602489557729026
"frozenset({'MX-GDL01', 'T&O.TO-PT'})",0.0981699051061907,0.0981699051061907,0.029221268263292664,0.5861808387092288,5.97108490708181,0.024327472794292426,162.5983487621153
"frozenset({'_PM+RM', 'IN-NDA02'})",0.09165536978460612,0.09165536978460612,0.008886880554300347,0.3336074561403509,3.639802631578948,0.006445297464822438,1.5983938072731565
"frozenset({'CN-TNJ03', '_Program Manager'})",0.18466636541647838,0.18466636541647838,0.017020635637897272,0.4383201912893124,2.373578915146611,0.009849761507998819,2.406176282913235
"frozenset({'DE-DRS01-s1', 'HPMS.IDA'})",0.01886579304112065,0.01886579304112065,0.004142190088868805,0.5616591928251121,29.77130044843049,0.004003056425693968,inf
"frozenset({'DE-DRS01-s1', '_PM+RM'})",0.08649646031028768,0.08649646031028768,0.0027112516945323093,0.33530127321385134,3.8764739274997986,0.002011839872025617,1.7090338771196074
"frozenset({'DE-HBG02', 'HPMS.CBS'})",0.045601747251092034,0.045601747251092034,0.005648441030275644,0.14034656678225071,3.07765766099872,0.003813135855871455,1.112678601243867
"frozenset({'DE-HBG02', 'HPMS.IDA'})",0.04740924838078024,0.04740924838078024,0.005648441030275644,0.1302061787434018,2.7464299306670195,0.0035917925182548695,1.0965862233337047
"frozenset({'DE-HBG02', 'HPMS.OPS'})",0.040518150323843954,0.040518150323843954,0.009715318572074107,0.32458294164690693,8.010803530088532,0.008502541534716565,1.503783378258579
"frozenset({'HPMS.MICR', 'CN-TNJ03'})",0.06111613194758247,0.06111613194758247,0.016116885073053172,0.47120065120065124,7.709922669922671,0.014026476937582882,2.6603086590533582
"frozenset({'DE-HBG02', 'HPMS.SEN'})",0.041308932068082546,0.041308932068082546,0.009489380930863081,0.299321760823242,7.2459331635569875,0.008179766183298284,1.422752751817894
"frozenset({'DE-MUC02', '_PM+RM'})",0.08721192950745593,0.08721192950745593,0.002635939147461967,0.24429201726257924,2.801130747161077,0.00169491233172569,1.2936247904842877
"frozenset({'HPMS.Kechichian, Kevork - NXF53803', 'FR-CFR02-s1'})",0.025794547371592105,0.025794547371592105,0.006025003765627353,0.23368869936034115,9.059616204690832,0.005359964140382769,1.2713438055512074
"frozenset({'HPMS.OPS', 'FR-CFR02-s1'})",0.0230832956770598,0.0230832956770598,0.0021087513179695737,0.09323193916349809,4.03893536121673,0.0015866455823297955,1.0775379039480077
"frozenset({'HPMS.STI', 'FR-CFR02-s1'})",0.14271727669829795,0.14271727669829795,0.01656876035547522,0.34626245847176074,2.426212624584717,0.00973969674102337,1.5174801393292912
"frozenset({'_PM+RM', 'FR-CFR02-s1'})",0.09760506100316313,0.09760506100316313,0.0125771953607471,0.2758149611316426,2.825826430482987,0.00812639285388633,1.320815415973128
"frozenset({'HPMS.MICR', 'FR-MGI01'})",0.05802831751769845,0.05802831751769845,0.004820003012501883,0.19124297071941052,3.2956835369400816,0.00335748303493842,1.1928474798547353
"frozenset({'HPMS.STI', 'DE-MUC02'})",0.13232414520259075,0.13232414520259075,0.004669377918361199,0.42793054682589565,3.2339566310496544,0.003225518754162808,2.7908575695709126
"frozenset({'HPMS.STI', 'FR-MGI01'})",0.13672992920620575,0.13672992920620575,0.008435005271878295,0.3094727870449288,2.2633873127967856,0.004708287699420285,1.4050674871371012
"frozenset({'HPMS.AAA', 'CN-TNJ02'})",0.048840186775116735,0.048840186775116735,0.0015062509414068383,0.35271402153812687,7.221799195039704,0.0012976809021787458,1.9641592335757498
"frozenset({'HPMS.MICR', 'CN-SZH02'})",0.05170206356378973,0.05170206356378973,0.0013556258472661546,0.3979710144927537,7.697391304347827,0.001179510876145947,2.572033499835128
"frozenset({'6_or_more', 'GB-TON01'})",0.19946528091580057,0.19946528091580057,0.0012050007531254707,0.4225683572326041,2.1185058136056325,0.0006362032802147893,2.408720548886775
"frozenset({'<No Rights>', 'AT-GRK01-s1'})",0.0868730230456394,0.0868730230456394,0.013556258472661545,0.3190567365642124,3.672679105417956,0.009865149589050319,1.4759883675857581
"frozenset({'<No Rights>', 'GB-TON01'})",0.013104383190239495,0.013104383190239495,0.0014309383943364965,0.5288753799392097,40.358662613981764,0.0013954828489428598,inf
"frozenset({'<No Rights>', 'HPMS.STI'})",0.14192649495405935,0.14192649495405935,0.016267510167193855,0.3596628260408567,2.534148582738389,0.009848190369609114,1.5988827910626526
"frozenset({'<No Rights>', 'MY-KUL01'})",0.016079228799518,0.016079228799518,0.0035396897123060704,0.3112244897959184,19.355685131195337,0.0033568137413283656,1.5160061313273614
"frozenset({'AT-GRK01-s1', 'HPMS.STI'})",0.20402169001355625,0.20402169001355625,0.12584726615454134,0.6652742669362992,3.260801667176147,0.08725330092772488,3.2143469860916793
"frozenset({'CN-SZH02', '_Program Manager'})",0.17525229703268563,0.17525229703268563,0.0015062509414068383,0.4369419695248467,2.493216790438726,0.0009021113626974447,2.9976713216713375
"frozenset({'HPMS.SIP', 'BE-LEU01-s1'})",0.03313752071095044,0.03313752071095044,0.013782196113872571,0.6287481259370316,18.97390367316342,0.013055819699652338,87.84654914386068
"frozenset({'_Program Manager', 'CN-CDU01'})",0.179959331224582,0.179959331224582,0.010845006778129237,0.5020338844566873,2.789707435788196,0.006957499923825313,12.55800486941693
"frozenset({'HPMS.SIP', 'CN-SHA01-s1'})",0.03502033438770899,0.03502033438770899,0.005422503389064619,0.20557029177718833,5.87002652519894,0.004498742079675842,1.2322291355278252
"frozenset({'HPMS.STI', 'CN-SHA01-s1'})",0.13834914896821812,0.13834914896821812,0.011899382437114024,0.36057195388590735,2.6062462731067377,0.007333665620594786,1.6554692097771033
"frozenset({'CN-SHA01-s1', '_Program Manager'})",0.18319777074860671,0.18319777074860671,0.012501882813676759,0.3726235495831695,2.0339960910032167,0.006355419273763797,1.6299443984446391
"frozenset({'HPMS.MICR', 'CN-SHA02'})",0.05912034945021841,0.05912034945021841,0.016267510167193855,0.5709090909090909,9.656727272727274,0.014582932182565782,25.289397427897345
"frozenset({'_Program Manager', 'CN-SHA02'})",0.1826705829191143,0.1826705829191143,0.01453532158457599,0.45947419563809117,2.5153157574448874,0.008756595179529618,3.166248836205379
"frozenset({'HPMS.RPS', 'CN-CDU01'})",0.04296580810363007,0.04296580810363007,0.011146256966410605,0.5745216515609265,13.371601208459214,0.010312680134986766,inf
"frozenset({'4_to_6', 'NL-NYM01-s1', 'HPMS.IDA'})",0.055298237686398556,0.05529823768639855,0.007154691971682482,0.20807655709237488,3.714324748647437,0.005188517208593702,1.2335440539135774
"frozenset({'_PM+RM', 'FR-MGI01'})",0.09161771351107094,0.09161771351107094,0.0072300045187528245,0.27271835636655756,2.976699001919566,0.004801138007865947,1.3503768405351035
"frozenset({'HPMS.RPS', 'FR-TLS02'})",0.06363910227443892,0.06363910227443892,0.0125771953607471,0.20388775951025903,3.203812628138721,0.00865149906681186,1.1779089540979228
"frozenset({'HPMS.Kechichian, Kevork - NXF53803', '_Resource'})",0.021878294923934324,0.021878294923934324,0.0021087513179695737,0.09870161388181047,4.511394248270841,0.0016413234670833803,1.0854793639457379
"frozenset({'HPMS.MICR', 'RO-BUH03'})",0.056371441482150925,0.056371441482150925,0.010769694231058894,0.5393575207860922,9.567921390778533,0.009644089850421046,17.059824618479915
"frozenset({'HPMS.MICR', 'US-AUS01'})",0.1021614701009188,0.1021614701009188,0.04895315559572225,0.47918534822423303,4.690470367653053,0.0385164292636856,1.7239411759060568
"frozenset({'HPMS.MICR', 'US-SJO01-s1'})",0.052643470402169004,0.052643470402169004,0.0013556258472661546,0.19416666666666665,3.6883333333333335,0.0009880815597109386,1.2235872791001576
"frozenset({'HPMS.OPS', 'TW-KHH01-s1'})",0.011108600692875434,0.011108600692875434,0.0022593764121102574,0.5257842205323193,47.33127376425855,0.002211641030566049,8.404559932302734
"frozenset({'HPMS.RPS', 'US-CHD01'})",0.07783551739719838,0.07783551739719838,0.04081940051212532,0.5252381193494123,6.748052006503626,0.03477033620841449,1.9457512029748991
"frozenset({'HPMS.Kechichian, Kevork - NXF53803', 'US-AUS01'})",0.06394035246272028,0.06394035246272028,0.009865943666214792,0.2435781474140669,3.8094589415359015,0.007276089354190883,1.2760032888156974
"frozenset({'HPMS.SEN', 'US-CHD01'})",0.05113721946076216,0.05113721946076216,0.009941256213285133,0.29384688016366356,5.746242820048784,0.008211211639011342,1.4165170135916552
"frozenset({'HPMS.STI', 'IN-BLR01-s1'})",0.17370838981774364,0.17370838981774364,0.0619822262388914,0.4704319821963164,2.7081707607208707,0.039095107325314196,1.8407577081933533
"frozenset({'HPMS.STI', 'US-SAN03'})",0.13036601897876188,0.13036601897876188,0.0016568760355475222,0.5031976744186046,3.8598837209302324,0.0012276206083534059,inf
"frozenset({'HPMS.STI', 'US-SJO01-s1'})",0.1313450820906763,0.1313450820906763,0.00195812622382889,0.27461240310077517,2.090770348837209,0.0010215689281326361,1.310268225052806
"frozenset({'HPMS.STI', '_PM+RM'})",0.2139629462268414,0.2139629462268414,0.08924536827835518,0.43651134265502145,2.040125873908263,0.04550033792520933,1.419745535275907
"frozenset({'_PM+RM', 'IN-BLR01-s1'})",0.12859617412260882,0.12859617412260882,0.04654315408947131,0.4012504819637199,3.120236544371463,0.03162660740219221,1.5076138912012746
"frozenset({'T&O.TO-PT', 'IN-NDA02'})",0.09075161921976202,0.09075161921976202,0.0063262539539087215,0.2376859783588819,2.619082506762849,0.003910807347101406,1.252572770876049
"frozenset({'HPMS.SIP', 'NL-NYM01-s1'})",0.07851333032083145,0.07851333032083145,0.021539388462117788,0.3084115339738338,3.9281423003401112,0.016056036074335697,1.3566322082828202
"frozenset({'HPMS.AAA', 'FR-TLS02'})",0.07399457749661094,0.07399457749661094,0.033514083446302155,0.494698437195914,6.685603917646154,0.028501210434509722,1.9807855565214054
